TransactionID,TransactionDate,TransactionTime,StoreID,StoreLocation,ProductCategory,ProductName,Quantity,UnitPrice,DiscountPercent,SalesAmount,PaymentMethod,CustomerType,Month,Weekday,Hour
BB104259,2026-02-11,14:00:00,103,Mississauga,Bakery,Cookie,1,2.75,0,2.75,Card,Guest,2,Wednesday,14
BB104260,2026-02-10,07:39:00,106,Ottawa,Breakfast,Breakfast Sandwich,1,6.95,5,6.6,Card,Guest,2,Tuesday,7
BB104261,2026-02-27,11:52:00,102,North York,Tea,Green Tea,1,3.5,0,3.5,Mobile,Member,2,Friday,11
BB104262,2026-03-10,11:06:00,105,Hamilton,Coffee,Flat White,3,5.75,0,17.25,Card,Guest,3,Tuesday,11
BB104263,2026-01-02,15:18:00,103,Mississauga,Breakfast,Breakfast Sandwich,1,6.95,0,6.95,Mobile,Guest,1,Friday,15
BB104264,2026-02-19,08:22:00,104,Vaughan,Coffee,Mocha,1,5.95,10,5.36,Cash,Guest,2,Thursday,8
BB104265,2026-02-07,08:34:00,103,Mississauga,Cold Drinks,Lemonade,3,4.25,0,12.75,Card,Member,2,Saturday,8
BB104266,2026-03-21,19:28:00,102,North York,Tea,Green Tea,1,3.5,0,3.5,Card,Guest,3,Saturday,19
BB104267,2026-02-04,19:04:00,104,Vaughan,Cold Drinks,Cold Brew,1,4.95,0,4.95,Card,Guest,2,Wednesday,19
BB104268,2026-03-29,08:42:00,106,Ottawa,Bakery,Blueberry Muffin,4,3.75,5,14.25,Mobile,Member,3,Sunday,8
BB104269,2026-01-16,07:05:00,106,Ottawa,Coffee,Cappuccino,1,5.25,0,5.25,Card,Member,1,Friday,7
BB104270,2026-01-12,07:18:00,101,Downtown Toronto,Coffee,Americano,1,3.75,0,3.75,Card,Member,1,Monday,7
BB104271,2026-01-06,14:23:00,104,Vaughan,Breakfast,Yogurt Parfait,1,5.25,0,5.25,Cash,Member,1,Tuesday,14
BB104272,2026-03-03,19:48:00,105,Hamilton,Bakery,Bagel,4,3.5,5,13.3,Mobile,Member,3,Tuesday,19
BB104273,2026-02-03,08:12:00,106,Ottawa,Cold Drinks,Strawberry Refresher,4,5.25,0,21.0,Card,Member,2,Tuesday,8
BB104274,2026-02-02,09:50:00,106,Ottawa,Bakery,Blueberry Muffin,3,3.75,0,11.25,Mobile,Guest,2,Monday,9
BB104275,2026-03-19,17:41:00,106,Ottawa,Bakery,Blueberry Muffin,3,3.75,0,11.25,Mobile,Member,3,Thursday,17
BB104276,2026-01-01,08:44:00,103,Mississauga,Coffee,Mocha,2,5.95,0,11.9,Card,Member,1,Thursday,8
BB104277,2026-02-03,08:23:00,101,Downtown Toronto,Bakery,Chocolate Muffin,2,3.75,0,7.5,Mobile,Member,2,Tuesday,8
BB104278,2026-03-24,14:47:00,105,Hamilton,Breakfast,Oatmeal,1,4.95,0,4.95,Card,Member,3,Tuesday,14
BB104279,2026-03-02,13:39:00,104,Vaughan,Cold Drinks,Lemonade,1,4.25,0,4.25,Cash,Member,3,Monday,13
BB104280,2026-01-11,13:44:00,105,Hamilton,Cold Drinks,Cold Brew,4,4.95,0,19.8,Card,Member,1,Sunday,13
BB104281,2026-02-15,11:23:00,102,North York,Tea,Chai Latte,2,5.5,20,8.8,Mobile,Guest,2,Sunday,11
BB104282,2026-03-29,20:49:00,106,Ottawa,Bakery,Brownie,1,3.5,0,3.5,Card,Member,3,Sunday,20
BB104283,2026-01-01,16:06:00,102,North York,Breakfast,Yogurt Parfait,1,5.25,10,4.73,Card,Member,1,Thursday,16
BB104284,2026-01-03,12:15:00,106,Ottawa,Breakfast,Oatmeal,1,4.95,0,4.95,Card,Member,1,Saturday,12
BB104285,2026-03-30,09:45:00,102,North York,Cold Drinks,Iced Coffee,2,4.75,0,9.5,Mobile,Member,3,Monday,9
BB104286,2026-02-16,07:26:00,106,Ottawa,Cold Drinks,Lemonade,1,4.25,0,4.25,Card,Member,2,Monday,7
BB104287,2026-01-05,11:59:00,102,North York,Cold Drinks,Strawberry Refresher,1,5.25,0,5.25,Cash,Member,1,Monday,11
BB104288,2026-01-03,19:41:00,106,Ottawa,Tea,Green Tea,2,3.5,0,7.0,Mobile,Member,1,Saturday,19
BB104289,2026-02-27,09:02:00,104,Vaughan,Coffee,Mocha,5,5.95,5,28.26,Card,Member,2,Friday,9
BB104290,2026-02-26,11:37:00,105,Hamilton,Cold Drinks,Strawberry Refresher,1,5.25,0,5.25,Mobile,Guest,2,Thursday,11
BB104291,2026-03-09,17:30:00,104,Vaughan,Bakery,Croissant,2,3.95,20,6.32,Cash,Guest,3,Monday,17
BB104292,2026-01-08,16:00:00,105,Hamilton,Cold Drinks,Iced Coffee,3,4.75,0,14.25,Card,Member,1,Thursday,16
BB104293,2026-01-04,14:54:00,102,North York,Tea,Earl Grey,3,3.5,0,10.5,Card,Guest,1,Sunday,14
BB104294,2026-01-20,08:49:00,106,Ottawa,Bakery,Bagel,2,3.5,0,7.0,Card,Member,1,Tuesday,8
BB104295,2026-01-02,16:03:00,104,Vaughan,Tea,Matcha Latte,2,5.95,5,11.3,Mobile,Member,1,Friday,16
BB104296,2026-02-11,11:30:00,104,Vaughan,Coffee,Cappuccino,1,5.25,0,5.25,Cash,Member,2,Wednesday,11
BB104297,2026-03-30,07:11:00,102,North York,Breakfast,Breakfast Sandwich,2,6.95,0,13.9,Card,Member,3,Monday,7
BB104298,2026-01-27,20:00:00,103,Mississauga,Breakfast,Oatmeal,2,4.95,0,9.9,Mobile,Guest,1,Tuesday,20
BB104299,2026-02-20,12:15:00,101,Downtown Toronto,Bakery,Bagel,1,3.5,0,3.5,Cash,Guest,2,Friday,12
BB104300,2026-03-28,08:59:00,106,Ottawa,Cold Drinks,Strawberry Refresher,1,5.25,0,5.25,Mobile,Guest,3,Saturday,8
BB104301,2026-01-31,13:09:00,104,Vaughan,Bakery,Brownie,1,3.5,0,3.5,Cash,Guest,1,Saturday,13
BB104302,2026-03-21,09:07:00,103,Mississauga,Coffee,Flat White,1,5.75,0,5.75,Card,Member,3,Saturday,9
BB104303,2026-01-22,20:57:00,103,Mississauga,Coffee,Mocha,2,5.95,0,11.9,Card,Member,1,Thursday,20
BB104304,2026-02-20,11:59:00,105,Hamilton,Cold Drinks,Lemonade,4,4.25,0,17.0,Cash,Guest,2,Friday,11
BB104305,2026-03-12,12:31:00,106,Ottawa,Coffee,Espresso,1,3.25,0,3.25,Cash,Member,3,Thursday,12
BB104306,2026-01-04,13:21:00,106,Ottawa,Cold Drinks,Cold Brew,1,4.95,0,4.95,Card,Member,1,Sunday,13
BB104307,2026-01-02,07:33:00,104,Vaughan,Tea,Matcha Latte,1,5.95,0,5.95,Card,Member,1,Friday,7
BB104308,2026-01-22,09:24:00,104,Vaughan,Cold Drinks,Iced Latte,2,5.75,0,11.5,Card,Member,1,Thursday,9
BB104309,2026-02-25,20:11:00,102,North York,Bakery,Bagel,1,3.5,0,3.5,Card,Guest,2,Wednesday,20
BB104310,2026-02-15,11:22:00,104,Vaughan,Cold Drinks,Strawberry Refresher,1,5.25,0,5.25,Cash,Member,2,Sunday,11
BB104311,2026-02-08,19:12:00,105,Hamilton,Coffee,Cappuccino,1,5.25,0,5.25,Mobile,Guest,2,Sunday,19
BB104312,2026-02-20,07:48:00,102,North York,Coffee,Mocha,1,5.95,0,5.95,Card,Member,2,Friday,7
BB104313,2026-03-15,09:12:00,106,Ottawa,Cold Drinks,Strawberry Refresher,2,5.25,0,10.5,Card,Guest,3,Sunday,9
BB104314,2026-01-19,16:43:00,105,Hamilton,Breakfast,Oatmeal,2,4.95,0,9.9,Card,Guest,1,Monday,16
BB104315,2026-01-15,11:03:00,102,North York,Coffee,Flat White,2,5.75,0,11.5,Card,Member,1,Thursday,11
BB104316,2026-03-03,20:15:00,105,Hamilton,Coffee,Espresso,1,3.25,0,3.25,Card,Guest,3,Tuesday,20
BB104317,2026-03-06,07:23:00,101,Downtown Toronto,Bakery,Brownie,1,3.5,0,3.5,Card,Member,3,Friday,7
BB104318,2026-01-26,09:52:00,106,Ottawa,Cold Drinks,Iced Latte,3,5.75,20,13.8,Cash,Member,1,Monday,9
BB104319,2026-03-16,14:43:00,101,Downtown Toronto,Bakery,Brownie,1,3.5,0,3.5,Mobile,Guest,3,Monday,14
BB104320,2026-03-13,07:19:00,104,Vaughan,Bakery,Cookie,1,2.75,0,2.75,Card,Guest,3,Friday,7
BB104321,2026-02-22,09:05:00,101,Downtown Toronto,Breakfast,Breakfast Sandwich,1,6.95,0,6.95,Card,Guest,2,Sunday,9
BB104322,2026-03-25,18:00:00,103,Mississauga,Cold Drinks,Strawberry Refresher,3,5.25,15,13.39,Cash,Member,3,Wednesday,18
BB104323,2026-02-27,11:13:00,106,Ottawa,Bakery,Croissant,2,3.95,15,6.71,Card,Guest,2,Friday,11
BB104324,2026-01-23,07:04:00,101,Downtown Toronto,Coffee,Espresso,2,3.25,0,6.5,Card,Member,1,Friday,7
BB104325,2026-01-31,19:35:00,103,Mississauga,Breakfast,Yogurt Parfait,3,5.25,0,15.75,Card,Member,1,Saturday,19
BB104326,2026-03-11,09:22:00,105,Hamilton,Tea,Matcha Latte,2,5.95,0,11.9,Card,Guest,3,Wednesday,9
BB104327,2026-02-15,15:39:00,103,Mississauga,Bakery,Blueberry Muffin,3,3.75,0,11.25,Mobile,Member,2,Sunday,15
BB104328,2026-02-21,14:25:00,101,Downtown Toronto,Coffee,Latte,1,5.5,0,5.5,Cash,Member,2,Saturday,14
BB104329,2026-02-25,09:05:00,106,Ottawa,Bakery,Cookie,2,2.75,5,5.22,Mobile,Guest,2,Wednesday,9
BB104330,2026-02-15,12:14:00,103,Mississauga,Cold Drinks,Cold Brew,1,4.95,0,4.95,Card,Guest,2,Sunday,12
BB104331,2026-02-20,07:28:00,106,Ottawa,Breakfast,Yogurt Parfait,3,5.25,15,13.39,Mobile,Guest,2,Friday,7
BB104332,2026-03-30,11:00:00,102,North York,Cold Drinks,Lemonade,4,4.25,0,17.0,Mobile,Guest,3,Monday,11
BB104333,2026-01-27,14:59:00,101,Downtown Toronto,Coffee,Flat White,1,5.75,0,5.75,Mobile,Member,1,Tuesday,14
BB104334,2026-01-07,15:39:00,103,Mississauga,Cold Drinks,Cold Brew,2,4.95,0,9.9,Card,Member,1,Wednesday,15
BB104335,2026-01-13,16:35:00,103,Mississauga,Tea,Earl Grey,4,3.5,0,14.0,Mobile,Member,1,Tuesday,16
BB104336,2026-01-02,07:27:00,103,Mississauga,Bakery,Brownie,1,3.5,0,3.5,Mobile,Member,1,Friday,7
BB104337,2026-02-06,15:51:00,101,Downtown Toronto,Cold Drinks,Lemonade,1,4.25,0,4.25,Card,Member,2,Friday,15
BB104338,2026-03-01,15:23:00,102,North York,Coffee,Flat White,5,5.75,0,28.75,Card,Guest,3,Sunday,15
BB104339,2026-03-23,13:26:00,102,North York,Coffee,Americano,3,3.75,0,11.25,Card,Guest,3,Monday,13
BB104340,2026-02-18,14:37:00,105,Hamilton,Tea,Chai Latte,1,5.5,0,5.5,Card,Member,2,Wednesday,14
BB104341,2026-02-17,15:52:00,101,Downtown Toronto,Bakery,Brownie,1,3.5,15,2.98,Card,Member,2,Tuesday,15
BB104342,2026-01-16,07:04:00,105,Hamilton,Tea,Earl Grey,1,3.5,0,3.5,Card,Guest,1,Friday,7
BB104343,2026-03-23,17:48:00,106,Ottawa,Cold Drinks,Strawberry Refresher,2,5.25,0,10.5,Card,Guest,3,Monday,17
BB104344,2026-02-10,11:31:00,104,Vaughan,Cold Drinks,Lemonade,1,4.25,0,4.25,Card,Guest,2,Tuesday,11
BB104345,2026-02-19,13:32:00,106,Ottawa,Bakery,Brownie,1,3.5,5,3.32,Card,Member,2,Thursday,13
BB104346,2026-03-21,13:21:00,103,Mississauga,Coffee,Espresso,1,3.25,0,3.25,Cash,Guest,3,Saturday,13
BB104347,2026-02-02,07:44:00,105,Hamilton,Tea,Chai Latte,1,5.5,0,5.5,Mobile,Guest,2,Monday,7
BB104348,2026-03-21,14:33:00,101,Downtown Toronto,Breakfast,Yogurt Parfait,1,5.25,0,5.25,Mobile,Guest,3,Saturday,14
BB104349,2026-02-22,07:25:00,103,Mississauga,Tea,Chai Latte,1,5.5,0,5.5,Card,Member,2,Sunday,7
BB104350,2026-03-16,17:46:00,105,Hamilton,Coffee,Latte,1,5.5,0,5.5,Card,Guest,3,Monday,17
BB104351,2026-03-20,11:04:00,105,Hamilton,Cold Drinks,Strawberry Refresher,2,5.25,0,10.5,Card,Guest,3,Friday,11
BB104352,2026-03-15,09:28:00,101,Downtown Toronto,Bakery,Blueberry Muffin,1,3.75,0,3.75,Cash,Member,3,Sunday,9
BB104353,2026-01-09,14:19:00,105,Hamilton,Coffee,Americano,1,3.75,0,3.75,Mobile,Member,1,Friday,14
BB104354,2026-02-19,13:02:00,105,Hamilton,Coffee,Flat White,1,5.75,0,5.75,Card,Guest,2,Thursday,13
BB104355,2026-03-06,12:56:00,106,Ottawa,Breakfast,Breakfast Sandwich,1,6.95,0,6.95,Mobile,Member,3,Friday,12
BB104356,2026-03-02,13:02:00,101,Downtown Toronto,Cold Drinks,Lemonade,1,4.25,0,4.25,Card,Member,3,Monday,13
BB104357,2026-02-09,12:21:00,106,Ottawa,Cold Drinks,Iced Coffee,1,4.75,0,4.75,Cash,Member,2,Monday,12
BB104358,2026-03-15,15:44:00,104,Vaughan,Coffee,Latte,1,5.5,0,5.5,Card,Member,3,Sunday,15
BB104359,2026-02-10,08:22:00,102,North York,Cold Drinks,Strawberry Refresher,3,5.25,5,14.96,Mobile,Member,2,Tuesday,8
BB104360,2026-03-20,09:32:00,103,Mississauga,Coffee,Mocha,1,5.95,0,5.95,Card,Member,3,Friday,9
BB104361,2026-03-03,18:09:00,106,Ottawa,Coffee,Cappuccino,2,5.25,0,10.5,Cash,Guest,3,Tuesday,18
BB104362,2026-01-21,13:51:00,102,North York,Coffee,Flat White,2,5.75,0,11.5,Card,Guest,1,Wednesday,13
BB104363,2026-01-17,07:49:00,105,Hamilton,Coffee,Mocha,1,5.95,0,5.95,Card,Member,1,Saturday,7
BB104364,2026-02-05,15:53:00,101,Downtown Toronto,Coffee,Latte,1,5.5,0,5.5,Mobile,Member,2,Thursday,15
BB104365,2026-02-25,13:10:00,105,Hamilton,Cold Drinks,Cold Brew,1,4.95,0,4.95,Card,Member,2,Wednesday,13
BB104366,2026-01-24,08:22:00,105,Hamilton,Cold Drinks,Strawberry Refresher,3,5.25,0,15.75,Mobile,Guest,1,Saturday,8
BB104367,2026-01-04,13:26:00,106,Ottawa,Tea,Green Tea,1,3.5,0,3.5,Mobile,Member,1,Sunday,13
BB104368,2026-03-16,14:21:00,106,Ottawa,Coffee,Americano,1,3.75,0,3.75,Card,Member,3,Monday,14
BB104369,2026-02-13,12:56:00,101,Downtown Toronto,Cold Drinks,Lemonade,1,4.25,0,4.25,Card,Guest,2,Friday,12
BB104370,2026-01-29,08:25:00,105,Hamilton,Tea,Chai Latte,3,5.5,0,16.5,Cash,Guest,1,Thursday,8
BB104371,2026-01-14,07:27:00,105,Hamilton,Coffee,Cappuccino,5,5.25,0,26.25,Cash,Guest,1,Wednesday,7
BB104372,2026-01-04,12:39:00,103,Mississauga,Breakfast,Breakfast Sandwich,1,6.95,0,6.95,Mobile,Member,1,Sunday,12
BB104373,2026-01-23,09:47:00,105,Hamilton,Bakery,Chocolate Muffin,2,3.75,0,7.5,Card,Member,1,Friday,9
BB104374,2026-02-22,11:52:00,103,Mississauga,Coffee,Mocha,1,5.95,0,5.95,Cash,Member,2,Sunday,11
BB104375,2026-02-14,09:56:00,103,Mississauga,Coffee,Mocha,1,5.95,0,5.95,Mobile,Member,2,Saturday,9
BB104376,2026-03-13,17:09:00,105,Hamilton,Bakery,Cookie,2,2.75,0,5.5,Cash,Member,3,Friday,17
BB104377,2026-01-22,15:50:00,104,Vaughan,Tea,Green Tea,4,3.5,0,14.0,Mobile,Guest,1,Thursday,15
BB104378,2026-02-17,08:37:00,102,North York,Breakfast,Oatmeal,2,4.95,0,9.9,Card,Guest,2,Tuesday,8
BB104379,2026-02-02,09:30:00,103,Mississauga,Bakery,Croissant,1,3.95,0,3.95,Mobile,Member,2,Monday,9
BB104380,2026-02-20,14:26:00,105,Hamilton,Tea,Matcha Latte,1,5.95,0,5.95,Card,Member,2,Friday,14
BB104381,2026-01-13,09:30:00,101,Downtown Toronto,Breakfast,Oatmeal,1,4.95,5,4.7,Mobile,Guest,1,Tuesday,9
BB104382,2026-01-13,11:55:00,106,Ottawa,Bakery,Croissant,1,3.95,0,3.95,Card,Member,1,Tuesday,11
BB104383,2026-03-08,12:32:00,101,Downtown Toronto,Breakfast,Yogurt Parfait,2,5.25,0,10.5,Cash,Member,3,Sunday,12
BB104384,2026-03-27,11:32:00,101,Downtown Toronto,Coffee,Americano,1,3.75,0,3.75,Mobile,Guest,3,Friday,11
BB104385,2026-03-19,09:11:00,105,Hamilton,Bakery,Bagel,4,3.5,0,14.0,Cash,Guest,3,Thursday,9
BB104386,2026-02-10,16:46:00,106,Ottawa,Coffee,Espresso,1,3.25,5,3.09,Cash,Member,2,Tuesday,16
BB104387,2026-01-29,16:32:00,103,Mississauga,Coffee,Cappuccino,2,5.25,0,10.5,Card,Member,1,Thursday,16
BB104388,2026-02-27,07:42:00,103,Mississauga,Breakfast,Breakfast Sandwich,1,6.95,0,6.95,Card,Member,2,Friday,7
BB104389,2026-01-21,13:39:00,101,Downtown Toronto,Breakfast,Breakfast Sandwich,5,6.95,0,34.75,Card,Member,1,Wednesday,13
BB104390,2026-03-04,08:35:00,102,North York,Cold Drinks,Cold Brew,1,4.95,0,4.95,Mobile,Member,3,Wednesday,8
BB104391,2026-01-31,14:50:00,106,Ottawa,Breakfast,Yogurt Parfait,1,5.25,0,5.25,Card,Member,1,Saturday,14
BB104392,2026-03-08,07:26:00,105,Hamilton,Breakfast,Breakfast Sandwich,2,6.95,0,13.9,Mobile,Member,3,Sunday,7
BB104393,2026-01-05,13:49:00,101,Downtown Toronto,Coffee,Cappuccino,3,5.25,0,15.75,Mobile,Member,1,Monday,13
BB104394,2026-02-12,12:17:00,106,Ottawa,Coffee,Mocha,2,5.95,10,10.71,Card,Member,2,Thursday,12
BB104395,2026-01-06,12:22:00,105,Hamilton,Cold Drinks,Iced Latte,5,5.75,0,28.75,Cash,Guest,1,Tuesday,12
BB104396,2026-02-16,19:34:00,103,Mississauga,Cold Drinks,Lemonade,1,4.25,5,4.04,Mobile,Member,2,Monday,19
BB104397,2026-03-14,11:51:00,103,Mississauga,Coffee,Espresso,1,3.25,10,2.93,Card,Guest,3,Saturday,11
BB104398,2026-02-11,07:48:00,105,Hamilton,Bakery,Cookie,1,2.75,0,2.75,Mobile,Guest,2,Wednesday,7
BB104399,2026-03-28,07:05:00,104,Vaughan,Bakery,Bagel,1,3.5,0,3.5,Cash,Guest,3,Saturday,7
BB104400,2026-01-21,16:05:00,102,North York,Cold Drinks,Cold Brew,2,4.95,0,9.9,Mobile,Member,1,Wednesday,16
BB104401,2026-02-25,07:11:00,103,Mississauga,Coffee,Mocha,1,5.95,0,5.95,Card,Member,2,Wednesday,7
BB104402,2026-01-03,13:00:00,106,Ottawa,Coffee,Cappuccino,2,5.25,5,9.97,Cash,Guest,1,Saturday,13
BB104403,2026-02-13,07:29:00,104,Vaughan,Bakery,Cookie,2,2.75,0,5.5,Card,Member,2,Friday,7
BB104404,2026-03-15,18:27:00,104,Vaughan,Cold Drinks,Lemonade,2,4.25,10,7.65,Card,Member,3,Sunday,18
BB104405,2026-03-17,20:39:00,103,Mississauga,Breakfast,Yogurt Parfait,2,5.25,5,9.97,Mobile,Guest,3,Tuesday,20
BB104406,2026-01-18,15:22:00,104,Vaughan,Coffee,Latte,2,5.5,0,11.0,Card,Member,1,Sunday,15
BB104407,2026-03-31,11:45:00,102,North York,Bakery,Cookie,1,2.75,0,2.75,Mobile,Member,3,Tuesday,11
BB104408,2026-03-17,09:19:00,103,Mississauga,Cold Drinks,Cold Brew,1,4.95,0,4.95,Card,Member,3,Tuesday,9
BB104409,2026-01-26,11:59:00,103,Mississauga,Breakfast,Yogurt Parfait,1,5.25,0,5.25,Mobile,Guest,1,Monday,11
BB104410,2026-03-11,19:03:00,103,Mississauga,Cold Drinks,Iced Latte,1,5.75,0,5.75,Mobile,Member,3,Wednesday,19
BB104411,2026-01-25,14:31:00,104,Vaughan,Cold Drinks,Strawberry Refresher,1,5.25,0,5.25,Card,Guest,1,Sunday,14
BB104412,2026-01-22,08:57:00,103,Mississauga,Bakery,Brownie,4,3.5,20,11.2,Mobile,Member,1,Thursday,8
BB104413,2026-02-19,18:55:00,102,North York,Coffee,Flat White,1,5.75,0,5.75,Mobile,Member,2,Thursday,18
BB104414,2026-02-17,07:57:00,106,Ottawa,Bakery,Cookie,2,2.75,0,5.5,Card,Member,2,Tuesday,7
BB104415,2026-02-16,19:20:00,102,North York,Cold Drinks,Iced Latte,2,5.75,0,11.5,Mobile,Member,2,Monday,19
BB104416,2026-02-17,14:44:00,106,Ottawa,Bakery,Croissant,4,3.95,0,15.8,Cash,Member,2,Tuesday,14
BB104417,2026-01-18,18:06:00,104,Vaughan,Tea,Chai Latte,3,5.5,0,16.5,Mobile,Member,1,Sunday,18
BB104418,2026-03-12,08:34:00,102,North York,Coffee,Americano,2,3.75,0,7.5,Card,Guest,3,Thursday,8
BB104419,2026-03-04,08:59:00,105,Hamilton,Coffee,Cappuccino,2,5.25,5,9.97,Card,Member,3,Wednesday,8
BB104420,2026-01-25,09:26:00,106,Ottawa,Cold Drinks,Iced Latte,1,5.75,0,5.75,Card,Member,1,Sunday,9
BB104421,2026-01-08,17:06:00,106,Ottawa,Bakery,Croissant,2,3.95,0,7.9,Mobile,Member,1,Thursday,17
BB104422,2026-01-04,16:46:00,106,Ottawa,Coffee,Espresso,1,3.25,5,3.09,Card,Member,1,Sunday,16
BB104423,2026-01-11,07:57:00,102,North York,Bakery,Chocolate Muffin,2,3.75,0,7.5,Card,Member,1,Sunday,7
BB104424,2026-03-29,07:36:00,103,Mississauga,Bakery,Brownie,2,3.5,0,7.0,Card,Member,3,Sunday,7
BB104425,2026-01-25,15:02:00,103,Mississauga,Bakery,Bagel,2,3.5,5,6.65,Card,Member,1,Sunday,15
BB104426,2026-01-15,11:41:00,104,Vaughan,Bakery,Cookie,1,2.75,0,2.75,Card,Member,1,Thursday,11
BB104427,2026-03-01,19:48:00,106,Ottawa,Tea,Chai Latte,1,5.5,15,4.67,Mobile,Member,3,Sunday,19
BB104428,2026-03-10,14:43:00,105,Hamilton,Tea,Green Tea,1,3.5,5,3.32,Cash,Member,3,Tuesday,14
BB104429,2026-03-03,08:20:00,101,Downtown Toronto,Bakery,Cookie,2,2.75,0,5.5,Card,Guest,3,Tuesday,8
BB104430,2026-01-16,09:53:00,105,Hamilton,Coffee,Latte,2,5.5,10,9.9,Card,Member,1,Friday,9
BB104431,2026-03-21,07:09:00,106,Ottawa,Tea,Earl Grey,3,3.5,0,10.5,Card,Member,3,Saturday,7
BB104432,2026-02-27,15:41:00,106,Ottawa,Tea,Matcha Latte,1,5.95,0,5.95,Card,Member,2,Friday,15
BB104433,2026-01-31,07:54:00,103,Mississauga,Tea,Matcha Latte,1,5.95,0,5.95,Cash,Guest,1,Saturday,7
BB104434,2026-02-10,09:02:00,105,Hamilton,Cold Drinks,Strawberry Refresher,2,5.25,15,8.92,Mobile,Member,2,Tuesday,9
BB104435,2026-01-19,09:17:00,106,Ottawa,Breakfast,Yogurt Parfait,2,5.25,0,10.5,Cash,Member,1,Monday,9
BB104436,2026-02-10,11:41:00,105,Hamilton,Cold Drinks,Strawberry Refresher,2,5.25,0,10.5,Card,Member,2,Tuesday,11
BB104437,2026-02-24,13:26:00,102,North York,Coffee,Cappuccino,4,5.25,10,18.9,Mobile,Guest,2,Tuesday,13
BB104438,2026-01-07,16:10:00,101,Downtown Toronto,Coffee,Cappuccino,2,5.25,0,10.5,Cash,Guest,1,Wednesday,16
BB104439,2026-02-04,12:16:00,101,Downtown Toronto,Cold Drinks,Lemonade,1,4.25,0,4.25,Card,Guest,2,Wednesday,12
BB104440,2026-02-12,13:54:00,104,Vaughan,Tea,Green Tea,2,3.5,0,7.0,Mobile,Member,2,Thursday,13
BB104441,2026-01-26,16:31:00,103,Mississauga,Cold Drinks,Strawberry Refresher,2,5.25,5,9.97,Mobile,Guest,1,Monday,16
BB104442,2026-02-25,17:41:00,105,Hamilton,Cold Drinks,Iced Coffee,3,4.75,5,13.54,Cash,Guest,2,Wednesday,17
BB104443,2026-03-02,07:26:00,105,Hamilton,Cold Drinks,Lemonade,2,4.25,5,8.07,Cash,Guest,3,Monday,7
BB104444,2026-01-09,12:19:00,104,Vaughan,Bakery,Bagel,1,3.5,0,3.5,Mobile,Member,1,Friday,12
BB104445,2026-02-02,20:25:00,103,Mississauga,Tea,Chai Latte,1,5.5,0,5.5,Mobile,Member,2,Monday,20
BB104446,2026-03-20,11:34:00,101,Downtown Toronto,Tea,Matcha Latte,1,5.95,0,5.95,Mobile,Guest,3,Friday,11
BB104447,2026-03-05,18:06:00,101,Downtown Toronto,Bakery,Brownie,2,3.5,5,6.65,Mobile,Member,3,Thursday,18
BB104448,2026-03-17,11:56:00,106,Ottawa,Bakery,Blueberry Muffin,1,3.75,0,3.75,Mobile,Guest,3,Tuesday,11
BB104449,2026-01-08,12:58:00,101,Downtown Toronto,Tea,Earl Grey,1,3.5,0,3.5,Card,Member,1,Thursday,12
BB104450,2026-03-09,14:34:00,106,Ottawa,Bakery,Cookie,4,2.75,0,11.0,Card,Guest,3,Monday,14
BB104451,2026-03-27,07:36:00,105,Hamilton,Coffee,Flat White,2,5.75,0,11.5,Card,Guest,3,Friday,7
BB104452,2026-02-27,12:20:00,103,Mississauga,Coffee,Flat White,1,5.75,0,5.75,Card,Guest,2,Friday,12
BB104453,2026-03-08,18:45:00,103,Mississauga,Tea,Green Tea,2,3.5,0,7.0,Mobile,Member,3,Sunday,18
BB104454,2026-01-12,11:20:00,103,Mississauga,Bakery,Chocolate Muffin,1,3.75,0,3.75,Mobile,Guest,1,Monday,11
BB104455,2026-02-09,13:38:00,102,North York,Coffee,Mocha,3,5.95,15,15.17,Mobile,Guest,2,Monday,13
BB104456,2026-01-08,09:08:00,102,North York,Bakery,Cookie,2,2.75,0,5.5,Mobile,Guest,1,Thursday,9
BB104457,2026-02-11,11:13:00,105,Hamilton,Cold Drinks,Cold Brew,2,4.95,0,9.9,Mobile,Guest,2,Wednesday,11
BB104458,2026-01-08,18:27:00,102,North York,Bakery,Cookie,1,2.75,5,2.61,Mobile,Member,1,Thursday,18
BB104459,2026-01-03,15:15:00,103,Mississauga,Breakfast,Breakfast Sandwich,1,6.95,0,6.95,Card,Member,1,Saturday,15
BB104460,2026-02-23,14:54:00,103,Mississauga,Bakery,Cookie,1,2.75,0,2.75,Cash,Member,2,Monday,14
BB104461,2026-03-31,13:30:00,102,North York,Coffee,Flat White,1,5.75,0,5.75,Card,Guest,3,Tuesday,13
BB104462,2026-03-29,09:38:00,104,Vaughan,Bakery,Brownie,1,3.5,0,3.5,Card,Guest,3,Sunday,9
BB104463,2026-02-07,19:02:00,102,North York,Bakery,Brownie,1,3.5,0,3.5,Card,Guest,2,Saturday,19
BB104464,2026-01-08,08:04:00,105,Hamilton,Coffee,Cappuccino,1,5.25,0,5.25,Card,Member,1,Thursday,8
BB104465,2026-03-20,18:18:00,105,Hamilton,Bakery,Chocolate Muffin,1,3.75,0,3.75,Mobile,Member,3,Friday,18
BB104466,2026-02-04,14:00:00,102,North York,Bakery,Blueberry Muffin,2,3.75,0,7.5,Card,Member,2,Wednesday,14
